raise	collect funds for a specific purpose
levy	impose and collect
toll	charge a fee for using
tithe	levy a tithe on (produce or a crop)
tithe	exact a tithe from
reimpose	impose anew
lay	impose as a duty, burden, or punishment
mulct	impose a fine on
tax	levy a tax on
excise	levy an excise tax on
tariff	charge a tariff
surtax	levy an extra tax on
overtax	tax excessively
tax	set or determine the amount of (a payment such as a fine)
assess	charge (a person or a property) with a payment, such as a tax or a fine
contribute	contribute to some cause
combine	add together from different sources
give	give or convey physically
give	give (as medicine)
tread	apply (the tread) to a tire
administer	administer ritually
insufflate	breathe or blow onto as a ritual or sacramental act, especially so as to symbolize the action of the Holy Spirit
render	give back
feed_back	submit (information) again to a program or automatic system
render	make over as a return
restore	give or bring back
cover	be sufficient to meet, defray, or offset the charge or cost of
deposit	put into a bank account
redeposit	deposit anew
cheque	withdraw money by writing a check
withdraw	remove (a commodity) from (a supply source)
divert	withdraw (money) and move into a different location, often secretly and with dishonest intentions
overdraw	draw more money from than is available
tap	draw from or dip into to get something
recall	cause to be returned
decommission	withdraw from active service
relieve	take by stealing
relieve	free from a burden, evil, or distress
smooth	free from obstructions
deprive	keep from having, keeping, or obtaining
tongue-tie	deprive of speech
dock	deprive someone of benefits, as a penalty
bilk	evade payment to
divest	reduce or dispose of
deprive	take away possessions from someone
dispossess	expel or put out of the possession of real estate
clean_out	deprive completely of money or goods
unclothe	strip
deplume	strip of honors, possessions, or attributes
unsex	deprive of sex or sexual powers
orphan	deprive of parents
bereave	deprive through death
inherit	obtain from someone after their death
inherit	receive by genetic transmission
inherit	receive from a predecessor
disinherit	prevent deliberately (as by making a will) from inheriting
release	part with a possession or right
concede	give over
give	cause to have, in the abstract sense or physical sense
grant	bestow, especially officially
charge	pay with a credit card
pay_cash	pay (for something) with cash
impoverish	make poor
reduce	lessen and make more modest
beggar	reduce to beggary
bankrupt	reduce to bankruptcy
fail	become bankrupt or insolvent
enrich	make wealthy or richer
feather_one's_nest	enrich oneself by taking advantage of one's position
overcharge	rip off
undercharge	charge (someone) too little money
discount	give a reduction in price on
allow	grant as a discount or in exchange
mark_up	increase the price of
hold_the_line	hold the line on prices
mark_down	reduce the price of
rebate	give a reduction in the price during a sale
charge	demand payment
surcharge	charge an extra fee, as for a special service
invoice	send an bill to
charge	enter a certain amount as a charge
chalk_up	accumulate as a debt
rob	take something away by force or without the consent of the owner
pick	pilfer or rob
steal	take without the owner's consent
hook	take by theft
walk_off	take without permission
hustle	sell something to or obtain something from by energetic and especially underhanded activity
plant	place into a river
restock	stock again
stock	provide or furnish with a stock of something
stock	stock up on to keep for future use or sale
overstock	stock excessively
understock	stock with less than the usual or desirable number or quantity
caption	provide with a caption, as of a photograph or a drawing
borrow	get temporarily
lend	give temporarily
lend	bestow a quality on
instill	impart gradually
breathe	impart as if by breathing
tinsel	impart a cheap brightness to
sacrifice	make a sacrifice of
immolate	offer as a sacrifice by killing or by giving up to destruction
shop	do one's shopping
market	buy household supplies
shop	shop around
comparison-shop	compare prices for a given item
antique	shop for antiques
take_out	purchase prepared food to be eaten at home
window-shop	examine the shop windows
supply	provide or furnish with
tube	provide with a tube or insert a tube into
ticket	provide with a ticket for passage or admission
stock	supply with livestock
stock	supply with fish
stock	equip with a stock
rim	furnish with a rim
fret	provide (a musical instrument) with frets
step	furnish with steps
rail	provide with rails
grate	furnish with a grate
capitalize	supply with capital, as of a business by using a combination of capital used by investors and debt capital provided by lenders
alphabetize	provide with an alphabet
wharf	provide with a wharf
air-cool	equip with an apparatus for controlling the humidity and temperature
air-condition	control the humidity and temperature of
uniform	provide with uniforms
railroad	supply with railroad lines
partner	provide with a partner
bewhisker	furnish with whiskers
subtitle	supply (a movie) with subtitles
headline	provide (a newspaper page or a story) with a headline
match	provide funds complementary to
hobnail	supply with hobnails
wive	provide with a wife
victual	supply with food
surfeit	supply or feed to surfeit
heat	provide with heat
steam-heat	heat by means of steam
locate	assign a location to
seat	provide with seats
reseat	provide with new seats
seat	put a seat on a chair
reseat	provide with a new seat
ramp	furnish with a ramp
munition	supply with weapons
arm	supply with arms
rearm	arm again
interleave	provide (books) with blank leaves
glass	furnish with glass
double-glaze	provide with two sheets of glass
crenel	supply with battlements
causeway	provide with a causeway
canal	provide (a city) with a canal
bush	provide with a bushing
brattice	supply with a brattice, to ventilate mines
furnish	provide or equip with furniture
slat	equip or bar with slats
